longitude,latitude,all_spp_cpue_2020_std,bathymetry_2020_std,bottom_temperature_2020_std,surface_net_primary_production_2020_std,fishing_activity_hours_2020_std,ship_density_route_2020_std,bottom_salinity_2020_std,bottom_dissolved_oxygen_2020_inv_std,dumping_site_2020,military_area_2020,wind_farm_2020,bedrock_seabed_2020,hard_bottom_seabed_2020,distance_class,distance_class_interpretation,hotspot
14.87765369,54.14932413,-0.472392503,-0.94342255,0.82797936,1.521489976,-0.458384237,-0.372557015,-0.784628035,-0.819338203,0,0,0,0,0,28,high risk,1
12.67765369,55.94932413,0.199685683,-0.724170243,1.151364517,-0.024526178,-0.179274764,3.955817651,1.931167315,-0.138425302,0,0,0,0,0,35,high risk,1
11.17765369,57.14932413,-0.408616408,-1.382708052,1.287061799,-0.215335154,-0.521591503,-0.396093169,1.208097157,-0.68066663,0,0,0,0,0,17,high risk,1
10.97765369,57.14932413,-0.381101035,-1.414890392,1.249380016,-0.163719127,-0.521591503,-0.396093169,1.222078296,-0.682763495,0,0,0,0,0,17,high risk,1
11.07765369,57.14932413,-0.399588871,-1.414887203,1.260102391,-0.171827731,-0.521591503,-0.396093169,1.187472244,-0.683266807,0,0,0,0,0,17,high risk,1
14.97765369,54.14932413,-0.376192587,-0.943423566,0.86065987,1.770471262,-0.392651232,-0.374075477,-0.787098689,-0.807603081,0,0,0,0,0,28,high risk,1
11.07765369,57.34932413,-0.183871584,-1.235632789,1.294824942,-0.270879678,-0.434757444,-0.375593938,1.832910048,-0.602793515,0,0,0,0,0,17,high risk,1
16.37765369,55.24932413,0.145855522,0.485545623,-0.335455774,-0.277405524,-0.495790662,-0.347502399,-0.077215414,0.495404384,1,1,0,0,0,14,high risk,1
15.37765369,55.14932413,0.189822752,0.905465535,0.193490708,-0.267433949,-0.096692922,-0.376353169,-0.032513307,0.455795581,1,1,0,0,0,29,high risk,1
15.27765369,54.94932413,0.148873787,0.364506147,0.135986063,-0.274976804,0.405896021,-0.067346242,-0.243342117,-0.005422157,1,0,0,0,0,14,high risk,1
19.77765369,54.64932413,0.008250907,-0.821532694,0.662870829,1.678396511,-0.48348171,1.35013762,-0.909273526,-0.862030339,0,0,0,0,0,28,high risk,1
17.27765369,56.24932413,0.145263216,-0.475654251,-0.482101006,-0.326247428,-0.521591503,2.52011225,-0.835074888,-0.745722435,0,0,0,0,0,35,high risk,1
17.67765369,55.74932413,0.759856297,0.393429947,-1.721750909,-0.252435602,-0.508962838,-0.352057784,-0.740490098,0.351752849,0,0,0,0,0,21,high risk,1
17.67765369,56.34932413,0.973647238,-0.007751477,-1.623196113,-0.35850299,-0.521591503,-0.374075477,-0.765671857,-0.021221801,0,0,0,0,0,21,high risk,1
18.17765369,55.84932413,0.402304419,0.829262616,-1.935398119,-0.329207021,-0.485751672,-0.351298553,-0.634152356,0.848181263,0,0,0,0,0,21,high risk,1
15.27765369,55.14932413,0.365775103,0.775072621,0.201350958,-0.257507449,-0.112262914,-0.372557015,-0.094727504,0.225580988,1,1,0,0,0,14,high risk,1
10.57765369,57.34932413,0.073820118,-1.313884389,1.169526141,0.154296222,-0.486614897,-0.361927784,2.022064577,-0.561181864,0,0,0,0,0,17,high risk,1
15.27765369,55.24932413,0.163952323,0.524984002,0.191636224,-0.278832882,-0.386928379,-0.369520092,-0.081848728,0.104147668,1,1,0,0,0,14,high risk,1
16.97765369,55.24932413,0.240327851,1.44646337,-0.493332408,-0.302601611,-0.088604182,-0.352817015,-0.161132983,0.432853155,0,1,0,0,0,14,high risk,1
17.57765369,55.94932413,0.638100309,0.522857598,-1.851026511,-0.309898213,-0.487094467,-0.23058086,-0.734862849,0.503141247,0,0,0,0,0,21,high risk,1
17.07765369,55.24932413,0.719996827,1.458585377,-0.482844628,-0.299287674,0.365771972,-0.362687015,-0.146006858,0.478845177,0,1,0,0,0,14,high risk,1
17.17765369,55.24932413,1.302211806,1.54289224,-0.474429583,-0.308964187,0.399981298,-0.351298553,-0.128548015,0.584882504,0,0,0,0,0,30,high risk,1
18.07765369,56.04932413,0.800541313,0.199632878,-1.84090797,-0.344249953,-0.521591503,-0.355853938,-0.768196124,-0.219241709,0,0,0,0,0,21,high risk,1
17.57765369,56.04932413,0.568451111,0.183743918,-1.711961165,-0.323673014,-0.487254324,-0.327762399,-0.764759031,-0.002575299,0,0,0,0,0,21,high risk,1
10.97765369,57.34932413,0.784432528,-1.265646756,1.237604232,-0.232670972,-0.519193655,-0.390778554,1.642366057,-0.643657913,0,0,0,0,0,17,high risk,1
17.67765369,56.04932413,1.741964218,0.653990914,-2.009762642,-0.325285904,-0.475169171,-0.375593938,-0.703225083,1.082455696,0,0,0,0,0,21,high risk,1
16.77765369,56.34932413,0.336442319,0.589303304,-1.895591658,-0.388176605,-0.139342607,-0.356613169,-0.676811475,0.971882263,0,0,0,0,0,21,high risk,1
17.97765369,56.44932413,0.924172994,-0.014398308,-1.767926562,-0.376110537,-0.521591503,-0.339910092,-0.759483738,0.029606441,0,0,0,0,0,21,high risk,1
16.77765369,56.24932413,0.74410225,0.015678467,-1.677184067,-0.371343459,-0.48814952,0.049575298,-0.710424818,0.324052495,0,0,0,0,0,21,high risk,1
16.57765369,55.84932413,2.144015893,0.234836007,-1.217197088,-0.304035155,-0.053147975,0.115628375,-0.624803962,0.037960423,0,0,0,0,0,30,high risk,1
16.77765369,56.04932413,1.737403979,-0.172769139,-1.179230097,-0.338073766,-0.521591503,3.509389954,-0.753247609,-0.324922002,0,0,0,0,0,35,high risk,1
16.67765369,56.24932413,1.421205269,0.561864303,-1.587579557,-0.378915893,-0.402786142,-0.3771124,-0.736987629,0.023980223,0,0,0,0,0,21,high risk,1
16.57765369,56.14932413,2.963591708,0.185580484,-1.478453556,-0.363360675,-0.451734206,-0.3869824,-0.744947004,-0.108373361,0,0,0,0,0,30,high risk,1
16.17765369,55.54932413,-0.799118994,1.138236681,-0.221130048,-0.255696963,-0.301181335,-0.319410861,0.168378554,1.480566144,1,0,0,0,0,29,high risk,1
16.17765369,55.34932413,-0.798967178,1.234005091,-0.233695163,-0.255164834,-0.281646866,-0.351298553,0.201838608,1.412657999,1,1,0,0,0,29,high risk,1
19.27765369,56.34932413,-0.769693979,2.834995798,-0.995343274,-0.424087496,-0.46532201,-0.369520092,-0.223707131,4.05909746,0,1,0,0,0,12,high risk,1
14.77765369,55.64932413,-0.753135593,0.551076954,0.131561199,-0.27989129,0.64050144,-0.352057784,-0.113427202,0.353820849,0,1,0,0,0,14,high risk,1
15.27765369,54.84932413,-0.713082938,0.879171729,0.03835306,-0.281740879,3.130746177,-0.168323936,-0.08107457,0.896320875,1,0,0,0,0,20,high risk,1
16.17765369,55.44932413,-0.458279092,1.193175629,-0.241787465,-0.245351998,-0.192958482,-0.043050857,0.192892723,1.407389589,1,1,0,0,0,29,high risk,1
16.27765369,55.34932413,-0.444962691,1.035170968,-0.197342189,-0.259125513,-0.467496058,-0.371797784,0.117789631,1.087420931,1,1,0,0,0,29,high risk,1
16.27765369,55.44932413,-0.573312362,1.042250068,-0.216676851,-0.25635185,-0.472483582,0.002502989,0.12430832,1.115851074,1,1,1,0,0,29,high risk,1
15.07765369,55.34932413,-0.376145656,1.185660965,0.131118343,-0.273183282,-0.333024759,-0.260950091,0.128799601,0.497980571,1,0,0,0,0,14,high risk,1
16.17765369,55.24932413,-0.332285006,1.416367915,-0.272014682,-0.255207397,-0.171281939,-0.349020861,0.232593346,1.486589354,1,1,0,0,0,29,high risk,1
11.77765369,57.14932413,-0.718309244,-0.883656129,0.778582333,-0.418661213,2.504556306,-0.383186246,2.353352593,-0.400667133,0,0,0,0,0,34,high risk,1
14.17765369,55.14932413,-0.409548826,0.084474212,0.735025674,-0.188478317,-0.233466113,3.032593025,0.071269181,-0.0217863,0,0,0,0,0,35,high risk,1
13.97765369,55.14932413,-0.556290497,0.016340644,0.755492691,-0.158014194,-0.128088709,2.495057634,0.064010483,-0.012973402,0,0,1,0,0,35,high risk,1
12.37765369,56.84932413,-0.680338614,-0.941963089,1.030595982,-0.234047775,-0.343575289,-0.341428553,1.69335224,-0.450968732,0,1,1,0,0,17,high risk,1
11.57765369,57.44932413,-0.669776776,0.302749514,0.094637749,-0.371475036,3.638930033,0.053371451,2.535823002,-0.373519956,0,0,0,0,0,38,high risk,1
16.07765369,55.44932413,-0.239067775,1.313931645,-0.275505402,-0.240331257,-0.195260416,-0.170601628,0.249710326,1.560325829,1,1,0,0,0,29,high risk,1
16.27765369,55.54932413,-0.374856123,1.048718405,-0.213827015,-0.262780566,-0.439361315,-0.345983938,0.118954853,1.196011185,1,0,0,0,0,29,high risk,1
16.37765369,55.34932413,-0.460409066,0.772494742,-0.254110659,-0.283854511,-0.498987791,-0.3672424,0.035420632,0.925717556,1,1,0,0,0,29,high risk,1
14.97765369,54.74932413,-0.401336985,0.484603596,-0.179267864,-0.281646751,0.846844164,-0.287523168,-0.266451519,0.438423012,0,0,0,0,0,14,high risk,1
12.77765369,56.54932413,-0.494488599,-0.943434851,1.462197152,0.021154373,-0.521591503,-0.387741631,1.627179983,-0.229526927,0,0,0,0,0,17,high risk,1
15.37765369,54.94932413,-0.311645392,0.70702152,0.173091982,-0.286240025,2.510279105,-0.185027013,-0.075873632,0.442877145,1,0,0,0,0,20,high risk,1
12.57765369,56.74932413,-0.516461985,-1.006703585,1.258358212,-0.188464935,-0.518170573,-0.396093169,1.461950246,-0.463106228,0,1,0,0,0,17,high risk,1
11.87765369,56.84932413,-0.639466796,-0.393392098,0.718824966,-0.440775255,1.909218614,-0.090882396,2.385033765,-0.249162068,0,0,0,0,0,34,high risk,1
15.47765369,54.94932413,-0.006696327,1.034964576,0.064170972,-0.285343601,2.680142636,-0.280690091,0.013367808,0.84247125,1,0,0,0,0,20,high risk,1
15.57765369,55.04932413,-0.115552254,1.087215212,-0.077847311,-0.279016178,1.311611056,-0.341428553,0.109629919,0.938013777,1,1,0,0,0,29,high risk,1
11.07765369,54.54932413,-0.253259905,-1.134177648,1.086932191,-0.118183443,-0.500586356,3.308953028,0.723408052,-0.54853255,0,0,0,0,0,35,high risk,1
11.17765369,54.54932413,0.116682374,-0.835807286,0.956004311,-0.094600429,-0.390445219,3.713623033,0.877723434,-0.458900611,0,0,0,0,0,35,high risk,1
14.37765369,55.24932413,-0.327638848,-0.005392326,0.578193187,-0.253311081,0.102072731,4.111459961,-0.104281738,-0.186970247,0,0,0,0,0,35,high risk,1
15.37765369,54.54932413,-0.205237745,0.36384036,-0.383847339,-0.24888273,0.571507305,-0.273097783,-0.354489543,0.076674188,0,0,0,0,0,14,high risk,1
15.97765369,55.44932413,-0.115331151,1.43172742,-0.322287855,-0.24880131,0.101561159,-0.170601628,0.287317394,1.66666231,1,1,0,0,0,29,high risk,1
14.07765369,55.14932413,-0.289875633,0.016447993,0.731380515,-0.166208262,-0.217704261,2.538333788,0.036757607,-0.037612484,0,0,1,0,0,35,high risk,1
15.57765369,55.14932413,-0.011042216,1.240522669,-0.210474813,-0.281626817,0.793771866,-0.322447784,0.183339122,0.946266646,1,1,0,0,0,29,high risk,1
15.87765369,55.44932413,-0.001964361,1.667572429,-0.363296716,-0.265572847,0.358226777,-0.21160009,0.316126681,1.748633286,1,1,0,0,0,29,high risk,1
14.87765369,55.64932413,-0.352956655,0.715619345,0.062815888,-0.286714372,0.690600408,-0.32852163,-0.077689445,0.373482773,0,1,0,0,0,14,high risk,1
16.27765369,55.24932413,0.153267548,1.102637556,-0.192959401,-0.263164765,-0.393450515,-0.34826163,0.118043215,1.06840497,1,1,0,0,0,29,high risk,1
15.97765369,54.84932413,0.984442698,0.559651788,-0.259398713,-0.271640789,0.008524668,-0.319410861,-0.167627894,0.301624649,0,0,0,0,0,14,high risk,1
16.47765369,55.74932413,0.11078262,0.598133735,-0.645397067,-0.275162641,-0.420530212,-0.21160009,-0.248128846,0.592923189,0,0,1,0,0,14,high risk,1
14.47765369,55.34932413,0.199738805,0.460796407,0.382831346,-0.268863329,-0.293763993,4.336951502,-0.217748603,-0.241553699,0,0,0,0,0,35,high risk,1
15.67765369,55.04932413,0.261866412,1.269868925,-0.263273383,-0.275378457,1.272542028,-0.255635475,0.193273289,1.222421891,1,1,0,0,0,29,high risk,1
16.37765369,55.04932413,0.145855522,0.444793825,-0.371340525,-0.297588434,-0.310325128,-0.361168553,-0.30959241,-0.050307709,0,0,0,0,0,14,high risk,1
16.27765369,55.14932413,0.795233462,1.102144235,-0.188513166,-0.269753996,-0.24983543,-0.374834707,0.118812188,1.035719583,1,1,0,0,0,29,high risk,1
15.37765369,54.84932413,0.160128344,0.95410672,0.031765377,-0.299642784,2.60881466,-0.194137782,-0.016726726,1.070869296,1,0,0,0,0,20,high risk,1
16.37765369,55.14932413,0.706731888,0.570851991,-0.329077623,-0.287416507,-0.460846027,-0.358890861,-0.110007044,0.394420635,0,1,0,0,0,14,high risk,1
17.97765369,56.14932413,1.451739804,0.407951865,-1.921962065,-0.338997535,-0.442238729,-0.383945477,-0.740536173,0.049404937,0,0,0,0,0,21,high risk,1
17.77765369,56.34932413,1.451739804,0.150238079,-1.845390045,-0.368869941,-0.521591503,-0.374075477,-0.732394674,0.459873967,1,0,0,0,0,21,high risk,1
17.87765369,56.44932413,0.478203531,0.014466263,-1.86624319,-0.388978442,-0.521591503,-0.365723938,-0.733713488,0.401104158,0,0,0,0,0,21,high risk,1
15.37765369,55.74932413,1.73732793,0.612610758,-0.305718755,-0.300317391,-0.358154206,-0.274616245,-0.245944988,0.10629353,0,1,0,0,0,30,high risk,1
14.87765369,54.64932413,-0.443050836,0.284403412,-0.344996635,-0.23459105,0.486879267,-0.200970859,-0.342800524,0.5038861,0,0,0,0,0,14,high risk,1
19.27765369,56.44932413,-0.208831984,2.94945356,-1.02868156,-0.43373844,-0.502089008,-0.350539323,-0.208263299,5.234233982,0,0,1,0,0,12,high risk,1
17.27765369,55.34932413,0.767461744,0.777434962,-1.019721224,-0.251131951,0.472652101,0.049575298,-0.426844948,0.173297512,0,0,0,0,0,14,high risk,1
16.97765369,56.34932413,0.109905613,0.32411358,-1.824986657,-0.361766311,-0.521591503,-0.222988552,-0.667118599,1.177768329,0,0,0,0,0,21,high risk,1
17.87765369,55.54932413,2.095775345,0.928149049,-1.597091601,-0.282176491,-0.244208474,-0.226784706,-0.537923028,0.734181443,0,0,0,0,0,30,high risk,1
17.97765369,55.44932413,2.095775345,0.940987346,-1.378434037,-0.271471548,-0.369535984,-0.384704708,-0.424339589,0.85185563,0,0,0,0,0,30,high risk,1
18.47765369,55.94932413,-0.194883861,2.168262791,-1.236277176,-0.399495618,-0.463403728,-0.372557015,-0.31624023,3.689100792,0,0,0,0,0,12,high risk,1
17.67765369,55.44932413,1.099795373,0.896741471,-1.260688908,-0.184659381,-0.096341237,-0.317133168,-0.460297667,0.433467169,0,0,0,0,0,21,high risk,1
17.27765369,56.34932413,0.223484802,-0.067355385,-1.464538564,-0.329621995,-0.521591503,2.070647629,-0.748420522,0.034419244,0,0,0,0,0,21,high risk,1
17.77765369,55.54932413,1.294272507,0.699663551,-1.694741918,-0.242289978,-0.179914191,-0.243487783,-0.655492224,0.391640022,0,0,0,0,0,21,high risk,1
18.07765369,55.74932413,0.576955168,0.682989294,-1.977264359,-0.28511716,-0.022391582,-0.349020861,-0.652708643,0.898888536,0,0,0,0,0,21,high risk,1
14.97765369,55.24932413,-0.187847391,0.485204301,0.335861762,-0.2495634,-0.310165287,-0.382427015,-0.157380446,-0.121668093,0,0,0,0,0,14,high risk,1
17.37765369,55.34932413,0.513345572,0.861978742,-0.917201371,-0.226468452,0.930129472,-0.304985476,-0.364902927,0.318207805,0,0,0,0,0,14,high risk,1
19.17765369,56.34932413,0.162861212,2.785995592,-1.069509707,-0.415510821,-0.501289726,-0.361168553,-0.242086592,3.613308421,0,0,0,0,0,12,high risk,1
17.27765369,56.44932413,0.253374784,0.232527639,-1.886040929,-0.350777789,-0.521591503,-0.377871631,-0.689477911,0.87164734,0,0,0,0,0,21,high risk,1
19.17765369,56.44932413,0.290955234,2.824615589,-1.082438248,-0.429633475,-0.521591503,-0.343706246,-0.226368055,4.325200488,0,0,1,0,0,12,high risk,1
17.87765369,55.24932413,1.724543198,0.887181852,-0.747927273,-0.160764157,-0.484984361,-0.359650092,-0.360035885,0.008502501,0,0,0,0,0,30,high risk,1
15.87765369,55.64932413,0.488172056,0.941505831,-0.228075103,-0.30620023,-0.141676512,0.161941453,0.088304078,1.188680453,1,0,1,0,0,14,high risk,1
15.17765369,55.14932413,0.285587172,0.572859375,0.312830239,-0.252586532,0.760393826,-0.374834707,-0.176547978,-0.064570025,0,0,0,0,0,14,high risk,1
15.17765369,54.74932413,0.827384562,0.732413147,-0.078332908,-0.25674499,1.40394421,-0.19186009,-0.140792135,0.821711435,0,0,0,0,0,20,high risk,1
17.77765369,55.44932413,2.095775345,0.985640467,-1.086978079,-0.208026151,-0.284300491,-0.353576246,-0.350296618,0.596664918,0,0,0,0,0,30,high risk,1
15.07765369,54.74932413,0.805164388,0.58664012,-0.105255265,-0.278535707,1.724168682,-0.267023937,-0.191700662,0.670255072,0,0,0,0,0,20,high risk,1
15.27765369,55.64932413,0.723451127,0.861059741,0.012818116,-0.306136232,-0.331362251,2.85265533,0.039459257,0.72514267,1,0,0,0,0,35,high risk,1
15.17765369,54.84932413,0.815050043,0.710911206,0.028396465,-0.268839414,2.11911028,-0.255635475,-0.190426672,0.440549921,1,0,0,0,0,20,high risk,1
19.27765369,55.84932413,0.297152296,0.897843382,-1.360563251,-0.342777582,-0.516955664,-0.370279323,-0.528397289,0.755923731,0,0,0,0,0,21,high risk,1
18.07765369,55.84932413,0.782758444,0.486053629,-1.976359335,-0.309669292,-0.394377686,-0.355853938,-0.707895846,0.231614011,0,0,0,0,0,21,high risk,1
17.47765369,55.34932413,1.377916152,1.140328424,-0.775576301,-0.184976368,0.391285104,-0.352817015,-0.265621079,0.529765087,0,0,0,0,0,30,high risk,1
17.87765369,56.14932413,1.517422011,0.415253829,-1.893418729,-0.334291668,-0.443357728,-0.385463938,-0.732512992,0.264009027,0,0,1,0,0,21,high risk,1
15.97765369,54.94932413,0.834705397,0.980956651,-0.162067083,-0.24988596,0.83539847,-0.316373938,0.078570629,0.922326591,1,0,0,0,0,14,high risk,1
17.37765369,56.44932413,0.507052047,0.481999502,-1.9322388,-0.356008466,-0.521591503,-0.376353169,-0.672826173,1.24470341,0,0,0,0,0,21,high risk,1
17.77765369,56.14932413,2.828528045,0.317238663,-1.688011601,-0.333326623,-0.443069986,-0.388500861,-0.766678035,-0.068605511,0,0,1,0,0,30,high risk,1
19.07765369,56.24932413,0.87736959,2.621318341,-1.085701214,-0.416107774,-0.521591503,-0.3672424,-0.258046571,3.194608466,1,0,0,0,0,12,high risk,1
17.67765369,55.94932413,0.866751779,0.651583503,-2.07973802,-0.312746561,-0.431336515,1.402524544,-0.684064874,1.772174869,0,0,0,0,0,21,high risk,1
15.17765369,55.24932413,1.230121013,0.520995798,0.290294121,-0.269153155,-0.21204535,-0.380149323,-0.053641466,0.09784243,1,0,0,0,0,14,high risk,1
15.87765369,55.74932413,1.891122045,0.65712243,-0.597700933,-0.325948845,-0.36585929,4.539666119,-0.227744744,0.402150839,0,0,0,0,0,35,high risk,1
15.27765369,55.74932413,2.385549748,0.540824281,-0.278708009,-0.304748191,-0.194525076,-0.361168553,-0.257517902,0.100594605,0,1,0,0,0,30,high risk,1
17.47765369,56.44932413,0.840199153,0.125220122,-1.764101838,-0.357965105,-0.521591503,2.029649167,-0.720022294,0.457362282,0,0,0,0,0,21,high risk,1
18.67765369,56.44932413,1.408117261,1.32297681,-1.728720544,-0.384728243,-0.467623947,-0.380149323,-0.544450924,1.205895153,0,0,0,0,0,21,high risk,1
18.77765369,56.44932413,1.408117261,2.007363601,-1.498681134,-0.401936219,-0.521591503,-0.373316246,-0.408175352,2.460255732,0,0,0,0,0,12,high risk,1
18.97765369,56.24932413,1.315240769,2.314581043,-1.191502498,-0.415750582,-0.521591503,-0.364964707,-0.291938414,3.078037465,1,0,0,0,0,12,high risk,1
17.77765369,56.44932413,1.172297255,0.212443523,-1.933317636,-0.396189826,-0.521591503,0.599258381,-0.712404013,0.747409742,0,0,0,0,0,21,high risk,1
17.67765369,56.44932413,1.245616113,0.083770048,-1.831449625,-0.381336192,-0.521591503,0.207495299,-0.727629345,0.434352325,0,0,0,0,0,21,high risk,1
17.57765369,56.44932413,1.141306629,0.004827473,-1.708970996,-0.365663146,-0.521591503,-0.070383165,-0.747464036,0.132953079,0,0,0,0,0,21,high risk,1
17.07765369,55.34932413,1.487833622,0.775123685,-1.013290281,-0.274917736,0.005007856,-0.363446246,-0.448915352,0.107397037,0,1,0,0,0,30,high risk,1
18.47765369,56.24932413,1.309435033,1.008137881,-1.77033675,-0.398418715,-0.521591503,-0.122010858,-0.564742749,1.067282875,0,0,0,0,0,21,high risk,1
18.87765369,56.14932413,1.755580328,2.497207595,-1.168041982,-0.425465524,-0.521591503,-0.17212009,-0.29548353,2.687615408,1,0,0,0,0,12,high risk,1
17.97765369,56.04932413,1.406113542,0.336432131,-1.920781097,-0.326890649,-0.521591503,1.200569157,-0.740842055,0.129507208,0,0,0,0,0,21,high risk,1
16.37765369,55.74932413,0.969036636,0.648151319,-0.571570994,-0.276855023,-0.220166064,0.166496837,-0.180465945,0.719031642,0,0,0,0,0,14,high risk,1
18.67765369,56.34932413,2.312169781,2.11999752,-1.399688749,-0.385909502,-0.521591503,-0.383945477,-0.364867007,2.99105203,0,0,0,0,0,12,high risk,1
18.57765369,56.34932413,3.216222414,1.235531351,-1.68524059,-0.387860813,-0.514813587,-0.358890861,-0.562778024,0.927616696,0,0,0,0,0,30,high risk,1
18.57765369,56.24932413,3.216222414,2.13478979,-1.455501402,-0.404256939,-0.521591503,-0.175916244,-0.390849813,2.775394853,0,0,0,0,0,12,high risk,1
16.37765369,55.84932413,2.319892217,0.305332335,-1.25705961,-0.323074653,-0.020249505,-0.099233935,-0.536555837,0.31091162,0,0,0,0,0,30,high risk,1
16.47765369,55.94932413,2.6249069,0.128094534,-1.568238235,-0.346335322,0.090882775,1.559685315,-0.662304058,0.253832585,0,0,0,0,0,30,high risk,1
15.77765369,55.04932413,-0.798490246,1.580140078,-0.354737342,-0.265437993,0.580395327,-0.349020861,0.250062814,1.417942721,1,1,0,0,0,29,high risk,1
15.57765369,54.84932413,0.345740851,0.979049641,-0.031837358,-0.31715412,1.251217233,-0.202489321,0.03685082,1.092634811,1,0,0,0,0,20,high risk,1
19.37765369,56.44932413,-0.769693979,3.17413401,-0.985650819,-0.435186559,-0.508035671,-0.349020861,-0.199407717,4.962102135,0,0,0,0,0,12,high risk,1
