longitude,latitude,hotspot
19.62765369,55.09932413,0
19.72765369,55.09932413,0
19.82765369,55.09932413,0
19.92765369,55.09932413,0
20.02765369,55.09932413,0
20.12765369,55.09932413,0
20.22765369,55.09932413,0
20.32765369,55.09932413,0
20.42765369,55.09932413,0
20.52765369,55.09932413,0
20.62765369,55.09932413,0
20.72765369,55.09932413,0
20.82765369,55.09932413,0
20.92765369,55.09932413,0
21.02765369,55.09932413,0
21.12765369,55.09932413,0
18.02765369,54.99932413,0
18.12765369,54.99932413,0
18.22765369,54.99932413,0
18.32765369,54.99932413,0
18.42765369,54.99932413,0
18.52765369,54.99932413,0
18.62765369,54.99932413,0
18.72765369,54.99932413,0
18.82765369,54.99932413,0
18.92765369,54.99932413,0
19.02765369,54.99932413,0
19.12765369,54.99932413,0
19.22765369,54.99932413,0
19.32765369,54.99932413,0
19.42765369,54.99932413,0
19.52765369,54.99932413,0
19.62765369,54.99932413,0
19.72765369,54.99932413,0
19.82765369,54.99932413,0
19.92765369,54.99932413,0
20.02765369,54.99932413,0
20.12765369,54.99932413,0
20.22765369,54.99932413,0
20.32765369,54.99932413,0
20.42765369,54.99932413,0
20.52765369,54.99932413,0
20.62765369,54.99932413,0
20.72765369,54.99932413,0
20.82765369,54.99932413,0
20.92765369,54.99932413,0
21.02765369,54.99932413,0
21.12765369,54.99932413,0
18.02765369,54.89932413,0
18.12765369,54.89932413,0
18.22765369,54.89932413,0
18.32765369,54.89932413,0
18.42765369,54.89932413,0
18.52765369,54.89932413,0
18.62765369,54.89932413,0
18.72765369,54.89932413,0
18.82765369,54.89932413,0
18.92765369,54.89932413,0
19.02765369,54.89932413,0
19.12765369,54.89932413,0
19.22765369,54.89932413,0
19.32765369,54.89932413,0
19.42765369,54.89932413,0
19.52765369,54.89932413,0
19.62765369,54.89932413,0
19.72765369,54.89932413,0
19.82765369,54.89932413,0
19.92765369,54.89932413,0
20.92765369,54.89932413,0
21.02765369,54.89932413,0
18.42765369,54.79932413,0
18.52765369,54.79932413,0
18.62765369,54.79932413,0
18.72765369,54.79932413,0
18.82765369,54.79932413,0
18.92765369,54.79932413,0
19.02765369,54.79932413,0
19.12765369,54.79932413,0
19.22765369,54.79932413,0
19.32765369,54.79932413,0
19.42765369,54.79932413,0
19.52765369,54.79932413,0
19.62765369,54.79932413,0
19.72765369,54.79932413,0
19.82765369,54.79932413,0
19.92765369,54.79932413,0
18.52765369,54.69932413,0
18.62765369,54.69932413,0
18.72765369,54.69932413,0
18.82765369,54.69932413,0
18.92765369,54.69932413,0
19.02765369,54.69932413,0
19.12765369,54.69932413,0
19.22765369,54.69932413,0
19.32765369,54.69932413,0
19.42765369,54.69932413,0
19.52765369,54.69932413,0
19.62765369,54.69932413,0
19.72765369,54.69932413,0
19.82765369,54.69932413,0
20.02765369,54.69932413,0
18.52765369,54.59932413,0
18.62765369,54.59932413,0
18.72765369,54.59932413,0
18.82765369,54.59932413,0
18.92765369,54.59932413,0
19.02765369,54.59932413,0
19.12765369,54.59932413,0
19.22765369,54.59932413,0
19.32765369,54.59932413,0
19.42765369,54.59932413,0
19.52765369,54.59932413,0
19.62765369,54.59932413,0
19.72765369,54.59932413,0
19.82765369,54.59932413,0
19.92765369,54.59932413,0
20.02765369,54.59932413,0
20.12765369,54.59932413,0
18.62765369,54.49932413,0
18.72765369,54.49932413,0
18.82765369,54.49932413,0
18.92765369,54.49932413,0
19.02765369,54.49932413,0
19.12765369,54.49932413,0
19.22765369,54.49932413,0
19.32765369,54.49932413,0
19.42765369,54.49932413,0
19.52765369,54.49932413,0
19.62765369,54.49932413,0
19.82765369,54.49932413,0
19.92765369,54.49932413,0
18.72765369,54.39932413,0
18.82765369,54.39932413,0
18.92765369,54.39932413,0
19.02765369,54.39932413,0
19.12765369,54.39932413,0
19.22765369,54.39932413,0
19.32765369,54.39932413,0
19.42765369,54.39932413,0
19.52765369,54.39932413,0
19.62765369,54.39932413,0
19.32765369,54.29932413,0
19.42765369,54.29932413,0
